address,detailUrl,statusType,zipcode,latitude,longitude,price,clean_price,livingarea,status,listingkey,bedrooms,bathrooms
"1650 W 80th St #3, Chicago, IL 60620",https://www.zillow.com/homedetails/1650-W-80th-St-3-Chicago-IL-60620/2103023637_zpid/,FOR_RENT,60620,41.748646,-87.66542,"$1,500/mo",1500,nan,FOR_RENT,2103023637,2.0,1.0
"7955 S Paulina St, Chicago, IL",https://www.zillow.com/b/7955-s-paulina-st-chicago-il-ChKq7N/,FOR_RENT,60620,41.748684,-87.665474,,,nan,FOR_RENT,41.748684--87.665474,nan,nan
"7955 S Paulina St - 1650 - #3, 7955 S Paulina St W, Chicago, IL 60620",https://www.zillow.com/b/7955-s-paulina-st-chicago-il-Chg7vP/,FOR_RENT,60620,41.748688,-87.66548,"$1,500+/mo",1500,900.0,FOR_RENT,442771314,2.0,1.0
"8305 S Paulina St #3, Chicago, IL 60620",https://www.zillow.com/homedetails/8305-S-Paulina-St-3-Chicago-IL-60620/2076858486_zpid/,FOR_RENT,60620,41.74279,-87.66549,"$1,550/mo",1550,nan,FOR_RENT,2076858486,2.0,1.0
"8628 S Marshfield Ave #B, Chicago, IL 60620",https://www.zillow.com/homedetails/8628-S-Marshfield-Ave-B-Chicago-IL-60620/446482981_zpid/,FOR_RENT,60620,41.73671,-87.66466,"$1,750/mo",1750,1300.0,FOR_RENT,446482981,3.0,1.0
"8741 S Racine Ave #1N, Chicago, IL 60620",https://www.zillow.com/homedetails/8741-S-Racine-Ave-1N-Chicago-IL-60620/2068647002_zpid/,FOR_RENT,60620,41.734673,-87.65293,"$1,950/mo",1950,1200.0,FOR_RENT,2068647002,2.0,1.0
"719 W 76th St APT 1, Chicago, IL 60620",https://www.zillow.com/homedetails/719-W-76th-St-APT-1-Chicago-IL-60620/446772664_zpid/,FOR_RENT,60620,41.75611,-87.64271,"$1,200/mo",1200,nan,FOR_RENT,446772664,2.0,1.0
"7652 S Ada St UNIT 1-2, Chicago, IL 60620",https://www.zillow.com/homedetails/7652-S-Ada-St-UNIT-1-2-Chicago-IL-60620/443882959_zpid/,FOR_RENT,60620,41.75439,-87.657524,"$1,400/mo",1400,nan,FOR_RENT,443882959,2.0,1.0
"9021 S Justine St, Chicago, IL 60620",https://www.zillow.com/homedetails/9021-S-Justine-St-Chicago-IL-60620/2105457533_zpid/,FOR_RENT,60620,41.72969,-87.66136,"$1,475/mo",1475,1100.0,FOR_RENT,2105457533,2.0,1.0
"406 W 77th St #G12, Chicago, IL 60620",https://www.zillow.com/homedetails/406-W-77th-St-G12-Chicago-IL-60620/2057591531_zpid/,FOR_RENT,60620,41.75444,-87.63467,"$1,390/mo",1390,nan,FOR_RENT,2057591531,2.0,1.0
"7825 S Marshfield Ave, Chicago, IL 60620",https://www.zillow.com/homedetails/7825-S-Marshfield-Ave-Chicago-IL-60620/2140753305_zpid/,FOR_RENT,60620,41.75138,-87.66433,"$1,500/mo",1500,1000.0,FOR_RENT,2140753305,2.0,1.0
"8004 S Yale Ave, Chicago, IL 60620",https://www.zillow.com/homedetails/8004-S-Yale-Ave-Chicago-IL-60620/2098486438_zpid/,FOR_RENT,60620,41.74877,-87.63097,"$1,500/mo",1500,1000.0,FOR_RENT,2098486438,2.0,1.0
"8038 S Justine St UNIT 1, Chicago, IL 60620",https://www.zillow.com/homedetails/8038-S-Justine-St-UNIT-1-Chicago-IL-60620/2052899786_zpid/,FOR_RENT,60620,41.74743,-87.662506,"$2,500/mo",2500,2000.0,FOR_RENT,2052899786,4.0,2.0
"7915 S Wood St #2R, Chicago, IL 60620",https://www.zillow.com/homedetails/7915-S-Wood-St-2R-Chicago-IL-60620/443611873_zpid/,FOR_RENT,60620,41.749786,-87.66794,"$1,400/mo",1400,1000.0,FOR_RENT,443611873,2.0,1.0
"9130 S Laflin St, Chicago, IL 60620",https://www.zillow.com/homedetails/9130-S-Laflin-St-Chicago-IL-60620/2085983261_zpid/,FOR_RENT,60620,41.727592,-87.66075,"$2,550/mo",2550,nan,FOR_RENT,2085983261,3.0,1.0
"8008 S Yale, 8008 S Yale Ave #1, Chicago, IL 60620",https://www.zillow.com/b/8008-s-yale-chicago-il-5Xfq6y/,FOR_RENT,60620,41.748688,-87.63096,"$2,182/mo",2182,nan,FOR_RENT,440741261,3.0,1.0
"7521 S Wolcott Ave, Chicago, IL 60620",https://www.zillow.com/homedetails/7521-S-Wolcott-Ave-Chicago-IL-60620/4011560_zpid/,FOR_RENT,60620,41.756863,-87.67055,"$2,600/mo",2600,nan,FOR_RENT,4011560,4.0,2.0
"1307 W 91st St #2, Chicago, IL 60620",https://www.zillow.com/homedetails/1307-W-91st-St-2-Chicago-IL-60620/2079160159_zpid/,FOR_RENT,60620,41.728344,-87.655975,"$1,500/mo",1500,1500.0,FOR_RENT,2079160159,3.0,1.0
"8739 S Racine Ave #1D, Chicago, IL 60620",https://www.zillow.com/homedetails/8739-S-Racine-Ave-1D-Chicago-IL-60620/349936222_zpid/,FOR_RENT,60620,41.734703,-87.65296,"$1,400/mo",1400,1000.0,FOR_RENT,349936222,1.0,1.0
"1215 W 81st St #2, Chicago, IL 60620",https://www.zillow.com/homedetails/1215-W-81st-St-2-Chicago-IL-60620/2111119102_zpid/,FOR_RENT,60620,41.746696,-87.6545,"$1,559/mo",1559,nan,FOR_RENT,2111119102,2.0,1.0
"Spacious 2-Bedroom Apartment with Modern Amenities, 1742 W 81st St, Chicago, IL 60620",https://www.zillow.com/b/spacious-2-bedroom-apartment-with-modern-amenities-chicago-il-9mctdF/,FOR_RENT,60620,41.7468,-87.66723,"$1,200+/mo",1200,691.0,FOR_RENT,2077310488,2.0,1.0
"7600 S Stewart Ave APT 301, Chicago, IL 60620",https://www.zillow.com/homedetails/7600-S-Stewart-Ave-APT-301-Chicago-IL-60620/2101078706_zpid/,FOR_RENT,60620,41.75594,-87.634796,"$1,400/mo",1400,nan,FOR_RENT,2101078706,2.0,1.0
"8356 S Peoria St, Chicago, IL 60620",https://www.zillow.com/homedetails/8356-S-Peoria-St-Chicago-IL-60620/2073540840_zpid/,FOR_RENT,60620,41.74164,-87.646614,"$1,800/mo",1800,nan,FOR_RENT,2073540840,3.0,1.0
"9344 S Lafayette Ave, Chicago, IL 60620",https://www.zillow.com/homedetails/9344-S-Lafayette-Ave-Chicago-IL-60620/4120140_zpid/,FOR_RENT,60620,41.724003,-87.62544,"$2,400/mo",2400,1400.0,FOR_RENT,4120140,6.0,2.0
"7752 S Racine Ave W #1204-18, Chicago, IL 60620",https://www.zillow.com/homedetails/7752-S-Racine-Ave-W-1204-18-Chicago-IL-60620/443066803_zpid/,FOR_RENT,60620,41.740772,-87.65168,"$1,100/mo",1100,nan,FOR_RENT,443066803,1.0,1.0
"7604-06 S Union Ave - 7604 S Union Ave, Apt. 3, 7604 S Union Ave APT 3, Chicago, IL 60620",https://www.zillow.com/b/7604-06-s-union-ave-7604-s-union-ave-apt.-3-chicago-il-5XfyBJ/,FOR_RENT,60620,41.75587,-87.64208,$995+/mo,995,900.0,FOR_RENT,2105200838,3.0,1.0
"7552 S Parnell Ave, 7552 S Parnell Ave #2, Chicago, IL 60620",https://www.zillow.com/b/7552-s-parnell-ave-chicago-il-CNpf/,FOR_RENT,60620,41.756496,-87.6387,"$1,800/mo",1800,1100.0,FOR_RENT,2112508390,3.0,1.0
"7931 S Union Ave #1, Chicago, IL 60620",https://www.zillow.com/homedetails/7931-S-Union-Ave-1-Chicago-IL-60620/2107478185_zpid/,FOR_RENT,60620,41.74975,-87.64122,"$1,700/mo",1700,1100.0,FOR_RENT,2107478185,3.0,1.0
"7606 S Union Ave APT 3, Chicago, IL 60620",https://www.zillow.com/homedetails/7606-S-Union-Ave-APT-3-Chicago-IL-60620/2105200839_zpid/,FOR_RENT,60620,41.75584,-87.64209,"$1,095/mo",1095,900.0,FOR_RENT,2105200839,4.0,1.0
"7729 S Aberdeen St APT 3, Chicago, IL 60620",https://www.zillow.com/homedetails/7729-S-Aberdeen-St-APT-3-Chicago-IL-60620/2082769451_zpid/,FOR_RENT,60620,41.75331,-87.65103,"$1,300/mo",1300,1500.0,FOR_RENT,2082769451,3.0,1.0
"7653 S Bishop St, Chicago, IL 60620",https://www.zillow.com/homedetails/7653-S-Bishop-St-Chicago-IL-60620/2105497427_zpid/,FOR_RENT,60620,41.754307,-87.65995,"$1,300/mo",1300,nan,FOR_RENT,2105497427,2.0,1.0
"8005 S Ada St UNIT 2, Chicago, IL 60620",https://www.zillow.com/homedetails/8005-S-Ada-St-UNIT-2-Chicago-IL-60620/446420519_zpid/,FOR_RENT,60620,41.748386,-87.65698,"$1,875/mo",1875,1500.0,FOR_RENT,446420519,3.0,1.0
"9101 S Wallace St, Chicago, IL 60620",https://www.zillow.com/homedetails/9101-S-Wallace-St-Chicago-IL-60620/4119136_zpid/,FOR_RENT,60620,41.728706,-87.6382,"$3,000/mo",3000,nan,FOR_RENT,4119136,4.0,2.0
"7922 S Marshfield ave - 7922 S Marshfield ave 3A/3F, 7922 S Marshfield Ave, Chicago, IL 60620",https://www.zillow.com/homedetails/7922-S-Marshfield-Ave-Chicago-IL-60620/345752280_zpid/,FOR_RENT,60620,41.74965,-87.66498,"$1,280+/mo",1280,1200.0,FOR_RENT,345752280,2.0,1.0
"8320 S Peoria St, Chicago, IL 60620",https://www.zillow.com/homedetails/8320-S-Peoria-St-Chicago-IL-60620/4016011_zpid/,FOR_RENT,60620,41.742638,-87.646645,"$2,000/mo",2000,1060.0,FOR_RENT,4016011,3.0,2.0
"7627 S Carpenter St #2, Chicago, IL 60620",https://www.zillow.com/homedetails/7627-S-Carpenter-St-2-Chicago-IL-60620/2099744708_zpid/,FOR_RENT,60620,41.75515,-87.64987,"$1,435/mo",1435,1074.0,FOR_RENT,2099744708,4.0,1.0
"83rd & Sangamon - 931 W. 83rd Street, Apt. 3, 931 W 83rd St APT 3, Chicago, IL 60620",https://www.zillow.com/b/83rd-and-sangamon-931-w.-83rd-street-apt.-3-chicago-il-5ZLMfp/,FOR_RENT,60620,41.74317,-87.64722,$725+/mo,725,725.0,FOR_RENT,2109119895,1.0,1.0
"8001 S Justine St, Chicago, IL 60620",https://www.zillow.com/homedetails/8001-S-Justine-St-Chicago-IL-60620/2123186787_zpid/,FOR_RENT,60620,41.74838,-87.66181,"$1,200/mo",1200,735.0,FOR_RENT,2123186787,2.0,1.0
"87th & May St, 8716-18 S May St #16814717, Chicago, IL 60620",https://www.zillow.com/b/87th-and-may-st-chicago-il-CBf8Y4/,FOR_RENT,60620,41.725906,-87.651855,$725/mo,725,725.0,FOR_RENT,443194640,2.0,1.0
"8301 S Sangamon St, Chicago, IL",https://www.zillow.com/b/83rd-and-sangamon-chicago-il-5XfS5J/,FOR_RENT,60620,41.743153,-87.64718,,,nan,FOR_RENT,41.743153--87.64718,nan,nan
"8057-59 S Marshfield, 8057 S Marshfield Ave #8059-3, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/8057-59-s-marshfield/Cr2s/,FOR_RENT,60620,41.746876,-87.664314,"$1,045/mo",1045,775.0,FOR_RENT,2072867422,2.0,1.0
"7754 S Loomis, 7754 S Loomis Blvd #1408-3, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/7754-s-loomis/5fwBDB/,FOR_RENT,60620,41.752403,-87.65908,"$1,025/mo",1025,635.0,FOR_RENT,2089400503,2.0,1.0
"1704 W 77th St, 1704 W 77th St UNIT 1706-2, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/1704-w-77th-st/9hJGv5/,FOR_RENT,60620,41.754097,-87.666214,$965/mo,965,750.0,FOR_RENT,2060178665,1.0,1.0
"7812 S Emerald Ave, 7812 S Emerald Ave #7814-1B, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/7812-s-emerald-ave/5XgnNx/,FOR_RENT,60620,41.751995,-87.64324,$965/mo,965,750.0,FOR_RENT,447581292,2.0,1.0
"1516 W 78th Street, 1516 W 78th St #1520-1A, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/1516-w-78th-street/9RzfVm/,FOR_RENT,60620,41.752457,-87.66265,"$1,160/mo",1160,843.0,FOR_RENT,2067539201,2.0,1.0
"7655 S Sangamon, 7655 S Sangamon St #7657-1, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/7655-s-sangamon/5XhfZW/,FOR_RENT,60620,41.754433,-87.64741,"$1,065/mo",1065,750.0,FOR_RENT,2082836260,2.0,1.0
"808 W 76th St, 808 W 76th St APT 305, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/808-w-76th-st/5XjKfp/,FOR_RENT,60620,41.756233,-87.64452,$830/mo,830,600.0,FOR_RENT,2115522477,1.0,1.0
"7751-57 S Loomis Blvd, 7751 S Loomis Blvd #7757-1, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/7751-57-s-loomis-blvd/Cmt3/,FOR_RENT,60620,41.752544,-87.65843,"$1,050/mo",1050,700.0,FOR_RENT,2072916164,2.0,1.0
"1448 W 83rd, 1448 W 83rd St #1, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/1448-w-83rd/5Xfvkd/,FOR_RENT,60620,41.743267,-87.660484,"$1,015/mo",1015,700.0,FOR_RENT,2076702957,2.0,1.0
"9400 S Laflin St, 9400 S Laflin St #1509-1, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/9400-s-laflin-st/9RzrJW/,FOR_RENT,60620,41.722885,-87.66064,$920/mo,920,600.0,FOR_RENT,447501015,1.0,1.0
"6531 S. Lowe, 6531 S Lowe Ave, Chicago, IL 60621",https://www.zillow.com/apartments/chicago-il/6531-s.-lowe/5Xf3Y8/,FOR_RENT,60621,41.775448,-87.64047,"$1,686+/mo",1686,1686.0,FOR_RENT,447131469,2.0,1.0
"735 W Garfield Ave., 735 W Garfield Blvd, Chicago, IL 60621",https://www.zillow.com/apartments/chicago-il/735-w-garfield-ave./DWBS/,FOR_RENT,60621,41.793694,-87.64433,"$1,686+/mo",1686,1250.0,FOR_RENT,447364035,2.0,1.0
"6429 S. Stewart Ave., 6429 S Stewart Ave, Chicago, IL 60621",https://www.zillow.com/apartments/chicago-il/6429-s.-stewart-ave./CjnrPk/,FOR_RENT,60621,41.777103,-87.634476,"$1,686+/mo",1686,1100.0,FOR_RENT,447363875,2.0,1.0
"348-358 W 74th St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/74th-st/CjDTNw/,FOR_RENT,60621,41.760143,-87.634155,,,nan,FOR_RENT,41.760143--87.634155,nan,nan
"6804 S Perry Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/6804-s.-perry/Cjj9RJ/,FOR_RENT,60621,41.77053,-87.62872,,,nan,FOR_RENT,41.77053--87.62872,nan,nan
"6732 S Lowe Ave, Chicago, IL",https://www.zillow.com/b/6732-s-lowe-ave-chicago-il-5XfVck/,FOR_RENT,60621,41.77157,-87.64067,,,nan,FOR_RENT,41.77157--87.64067,nan,nan
"6000 S Harvard Ave #A, Chicago, IL 60621",https://www.zillow.com/homedetails/6000-S-Harvard-Ave-A-Chicago-IL-60621/2077521575_zpid/,FOR_RENT,60621,41.77512,-87.63284,"$1,250/mo",1250,1100.0,FOR_RENT,2077521575,1.0,1.0
"6920 S Parnell Ave #1, Chicago, IL 60621",https://www.zillow.com/homedetails/6920-S-Parnell-Ave-1-Chicago-IL-60621/2102969255_zpid/,FOR_RENT,60621,41.768223,-87.63879,"$1,300/mo",1300,1200.0,FOR_RENT,2102969255,3.0,1.0
"5905 S Emerald Ave #1, Chicago, IL 60621",https://www.zillow.com/homedetails/5905-S-Emerald-Ave-1-Chicago-IL-60621/446829663_zpid/,FOR_RENT,60621,41.78687,-87.64378,"$1,000/mo",1000,nan,FOR_RENT,446829663,2.0,1.0
"6436 S Peoria St #3, Chicago, IL 60621",https://www.zillow.com/homedetails/6436-S-Peoria-St-3-Chicago-IL-60621/445922026_zpid/,FOR_RENT,60621,41.776764,-87.64749,"$1,795/mo",1795,1236.0,FOR_RENT,445922026,3.0,1.0
"7252 S Princeton Ave UNIT 1, Chicago, IL 60621",https://www.zillow.com/homedetails/7252-S-Princeton-Ave-UNIT-1-Chicago-IL-60621/446457162_zpid/,FOR_RENT,60621,41.76261,-87.63215,"$1,250/mo",1250,nan,FOR_RENT,446457162,2.0,1.0
"701 W Garfield Blvd, Chicago, IL",https://www.zillow.com/b/701-w-garfield-blvd-chicago-il-9Rzx24/,FOR_RENT,60621,41.793716,-87.64288,,,nan,FOR_RENT,41.793716--87.64288,nan,nan
"7354 S Emerald Ave APT 1, Chicago, IL 60621",https://www.zillow.com/homedetails/7354-S-Emerald-Ave-APT-1-Chicago-IL-60621/2092014869_zpid/,FOR_RENT,60621,41.76001,-87.64345,"$1,450/mo",1450,765.0,FOR_RENT,2092014869,2.0,1.0
"6803 S Morgan St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/6803-S-Morgan-St-2-Chicago-IL-60621/2086223695_zpid/,FOR_RENT,60621,41.770355,-87.649216,"$1,260/mo",1260,850.0,FOR_RENT,2086223695,2.0,1.0
"6858 S Halsted St, Chicago, IL 60621",https://www.zillow.com/homedetails/6858-S-Halsted-St-Chicago-IL-60621/2070861630_zpid/,FOR_RENT,60621,41.768993,-87.644875,"$5,600/mo",5600,14500.0,FOR_RENT,2070861630,2.0,2.0
"7448 S Princeton Ave, Chicago, IL",https://www.zillow.com/b/7442-s-princeton-ave-chicago-il-CjGxmg/,FOR_RENT,60621,41.758495,-87.63225,,,nan,FOR_RENT,41.758495--87.63225,nan,nan
"348-359 W 74th St #3E, Chicago, IL 60621",https://www.zillow.com/homedetails/348-359-W-74th-St-3E-Chicago-IL-60621/447284826_zpid/,FOR_RENT,60621,41.76,-87.628395,"$1,250/mo",1250,nan,FOR_RENT,447284826,1.0,1.0
"6730 S Lowe Ave, Chicago, IL",https://www.zillow.com/b/6730-s-lowe-ave-chicago-il-9RzwKB/,FOR_RENT,60621,41.7716,-87.64061,,,nan,FOR_RENT,41.7716--87.64061,nan,nan
"6755 S Sangamon St #2E, Chicago, IL 60621",https://www.zillow.com/homedetails/6755-S-Sangamon-St-2E-Chicago-IL-60621/2058881772_zpid/,FOR_RENT,60621,41.770782,-87.64785,"$1,400/mo",1400,1150.0,FOR_RENT,2058881772,2.0,1.0
"5753 S Peoria St APT 1, Chicago, IL 60621",https://www.zillow.com/homedetails/5753-S-Peoria-St-APT-1-Chicago-IL-60621/447525922_zpid/,FOR_RENT,60621,41.7891,-87.64711,"$3,000/mo",3000,nan,FOR_RENT,447525922,5.0,3.0
"5753 S Peoria St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/5753-S-Peoria-St-2-Chicago-IL-60621/441100852_zpid/,FOR_RENT,60621,41.789093,-87.6471,"$2,500/mo",2500,nan,FOR_RENT,441100852,4.0,2.0
"758 W 71st St #G, Chicago, IL 60621",https://www.zillow.com/homedetails/758-W-71st-St-G-Chicago-IL-60621/447538305_zpid/,FOR_RENT,60621,41.765434,-87.64388,"$1,000/mo",1000,nan,FOR_RENT,447538305,2.0,1.0
"6833 S Green St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/6833-S-Green-St-2-Chicago-IL-60621/441160327_zpid/,FOR_RENT,60621,41.769646,-87.6454,"$1,600/mo",1600,1000.0,FOR_RENT,441160327,3.0,1.0
"7216 S Sangamon St APT 2, Chicago, IL 60621",https://www.zillow.com/homedetails/7216-S-Sangamon-St-APT-2-Chicago-IL-60621/446425810_zpid/,FOR_RENT,60621,41.762726,-87.648346,"$1,850/mo",1850,nan,FOR_RENT,446425810,3.0,1.0
"6037 S Normal Blvd #1, Chicago, IL 60621",https://www.zillow.com/homedetails/6037-S-Normal-Blvd-1-Chicago-IL-60621/339983653_zpid/,FOR_RENT,60621,41.78416,-87.63738,$975/mo,975,750.0,FOR_RENT,339983653,1.0,1.0
"6738 S Morgan St #1, Chicago, IL 60621",https://www.zillow.com/homedetails/6738-S-Morgan-St-1-Chicago-IL-60621/446753253_zpid/,FOR_RENT,60621,41.771225,-87.64977,"$1,600/mo",1600,1200.0,FOR_RENT,446753253,3.0,1.0
"7436 S Lafayette Ave APT 2A, Chicago, IL 60621",https://www.zillow.com/homedetails/7436-S-Lafayette-Ave-APT-2A-Chicago-IL-60621/443084886_zpid/,FOR_RENT,60621,41.758923,-87.62674,"$1,475/mo",1475,1000.0,FOR_RENT,443084886,3.0,1.0
"7307 S Sangamon St #1, Chicago, IL 60621",https://www.zillow.com/homedetails/7307-S-Sangamon-St-1-Chicago-IL-60621/2081455361_zpid/,FOR_RENT,60621,41.761185,-87.6476,"$1,500/mo",1500,1200.0,FOR_RENT,2081455361,3.0,1.0
"7037 S Carpenter St #1, Chicago, IL 60621",https://www.zillow.com/homedetails/7037-S-Carpenter-St-1-Chicago-IL-60621/2092917473_zpid/,FOR_RENT,60621,41.765823,-87.650154,"$2,000/mo",2000,nan,FOR_RENT,2092917473,4.0,2.0
"7108 S Normal Blvd #1-3, Chicago, IL 60621",https://www.zillow.com/homedetails/7108-S-Normal-Blvd-1-3-Chicago-IL-60621/2067888247_zpid/,FOR_RENT,60621,41.76499,-87.63744,"$1,700/mo",1700,1500.0,FOR_RENT,2067888247,5.0,1.0
"6424 S Sangamon St #G, Chicago, IL 60621",https://www.zillow.com/homedetails/6424-S-Sangamon-St-G-Chicago-IL-60621/447524803_zpid/,FOR_RENT,60621,41.777164,-87.64872,"$1,300/mo",1300,1200.0,FOR_RENT,447524803,2.0,1.0
"416 W 70th St, Chicago, IL","https://www.zillow.com/b/building/41.76729,-87.63569_ll/",FOR_RENT,60621,41.76729,-87.63569,,,nan,FOR_RENT,41.76729--87.63569,nan,nan
"(undisclosed Address), Chicago, IL 60621",https://www.zillow.com/homedetails/Chicago-IL-60621/2054215180_zpid/,FOR_RENT,60621,,,"$1,550/mo",1550,nan,FOR_RENT,2054215180,4.0,1.0
"6046 S Sangamon St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/6046-S-Sangamon-St-2-Chicago-IL-60621/447298345_zpid/,FOR_RENT,60621,41.783775,-87.648895,"$2,133/mo",2133,nan,FOR_RENT,447298345,3.0,2.0
"5610 S Carpenter St UNIT 1, Chicago, IL 60621",https://www.zillow.com/homedetails/5610-S-Carpenter-St-UNIT-1-Chicago-IL-60621/401951756_zpid/,FOR_RENT,60621,41.791973,-87.651535,"$1,075/mo",1075,nan,FOR_RENT,401951756,1.0,1.0
"7443 S May St FLOOR 1, Chicago, IL 60621",https://www.zillow.com/homedetails/7443-S-May-St-FLOOR-1-Chicago-IL-60621/2068688627_zpid/,FOR_RENT,60621,41.75833,-87.65238,"$1,500/mo",1500,1100.0,FOR_RENT,2068688627,3.0,1.0
"6049 S Morgan St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/6049-S-Morgan-St-2-Chicago-IL-60621/2083580865_zpid/,FOR_RENT,60621,41.78365,-87.6494,"$1,700/mo",1700,1996.0,FOR_RENT,2083580865,3.0,1.0
"6558 S Green St, Chicago, IL 60621",https://www.zillow.com/homedetails/6558-S-Green-St-Chicago-IL-60621/2087027077_zpid/,FOR_RENT,60621,41.774395,-87.64624,"$1,650/mo",1650,1000.0,FOR_RENT,2087027077,3.0,1.0
"6458 S Green St APT 3, Chicago, IL 60621",https://www.zillow.com/homedetails/6458-S-Green-St-APT-3-Chicago-IL-60621/446708732_zpid/,FOR_RENT,60621,41.77621,-87.646225,$900/mo,900,nan,FOR_RENT,446708732,1.0,1.0
"7023 S Aberdeen St #1, Chicago, IL 60621",https://www.zillow.com/homedetails/7023-S-Aberdeen-St-1-Chicago-IL-60621/2067931276_zpid/,FOR_RENT,60621,41.766167,-87.65138,"$1,250/mo",1250,nan,FOR_RENT,2067931276,2.0,1.0
"6934 S Princeton Ave #3-W, Chicago, IL 60621",https://www.zillow.com/homedetails/6934-S-Princeton-Ave-3-W-Chicago-IL-60621/351192350_zpid/,FOR_RENT,60621,41.767918,-87.63261,"$1,400/mo",1400,nan,FOR_RENT,351192350,1.0,1.0
"6109 S Normal Blvd #2N, Chicago, IL 60621",https://www.zillow.com/homedetails/6109-S-Normal-Blvd-2N-Chicago-IL-60621/352376676_zpid/,FOR_RENT,60621,41.783154,-87.637344,"$1,500/mo",1500,1100.0,FOR_RENT,352376676,2.0,1.0
"7312 S Stewart Ave #1, Chicago, IL 60621",https://www.zillow.com/homedetails/7312-S-Stewart-Ave-1-Chicago-IL-60621/447155863_zpid/,FOR_RENT,60621,41.761284,-87.634995,"$2,250/mo",2250,nan,FOR_RENT,447155863,3.0,1.0
"7040 S Emerald Ave, Chicago, IL",https://www.zillow.com/b/7040-s-emerald-ave-chicago-il-5Xg3Dm/,FOR_RENT,60621,41.765762,-87.64353,,,nan,FOR_RENT,41.765762--87.64353,nan,nan
"5845 S Princeton Ave, Chicago, IL",https://www.zillow.com/b/5845-s-princeton-ave-chicago-il-9RztS5/,FOR_RENT,60621,41.78776,-87.63248,,,nan,FOR_RENT,41.78776--87.63248,nan,nan
"6456 S Parnell Ave, Chicago, IL",https://www.zillow.com/b/6456-s-parnell-ave-chicago-il-9RzvhS/,FOR_RENT,60621,41.776413,-87.63886,,,nan,FOR_RENT,41.776413--87.63886,nan,nan
"Eggleston South Apartments LLC, 6957-59 S Eggleston Ave W #416-418-2, Chicago, IL 60621",https://www.zillow.com/b/eggleston-south-apartments-llc-riverdale-il-CZDvrZ/,FOR_RENT,60621,41.7771,-87.6389,$900/mo,900,nan,FOR_RENT,2057097189,1.0,1.0
"1124 W 62nd St UNIT 2W, Chicago, IL 60621",https://www.zillow.com/homedetails/1124-W-62nd-St-UNIT-2W-Chicago-IL-60621/447272961_zpid/,FOR_RENT,60621,41.781464,-87.65314,"$1,700/mo",1700,nan,FOR_RENT,447272961,3.0,1.0
"6450 S Parnell Ave, Chicago, IL",https://www.zillow.com/b/6450-s-parnell-ave-chicago-il-BJcg/,FOR_RENT,60621,41.776474,-87.638855,,,nan,FOR_RENT,41.776474--87.638855,nan,nan
"7441 S Harvard Ave APT 3S, Chicago, IL 60621",https://www.zillow.com/homedetails/7441-S-Harvard-Ave-APT-3S-Chicago-IL-60621/2092446781_zpid/,FOR_RENT,60621,41.75866,-87.63298,"$2,150/mo",2150,1200.0,FOR_RENT,2092446781,4.0,1.0
"6750 S Normal Blvd #208, Chicago, IL 60621",https://www.zillow.com/homedetails/6750-S-Normal-Blvd-208-Chicago-IL-60621/349824891_zpid/,FOR_RENT,60621,41.77106,-87.63769,"$1,350/mo",1350,1500.0,FOR_RENT,349824891,2.0,1.0
"1003 W 58th St #GD, Chicago, IL 60621",https://www.zillow.com/homedetails/1003-W-58th-St-GD-Chicago-IL-60621/2057748153_zpid/,FOR_RENT,60621,41.788628,-87.65023,"$1,325/mo",1325,nan,FOR_RENT,2057748153,2.0,1.0
"7439 S Harvard Ave #1N, Chicago, IL 60621",https://www.zillow.com/homedetails/7439-S-Harvard-Ave-1N-Chicago-IL-60621/2121892674_zpid/,FOR_RENT,60621,41.758747,-87.632935,"$2,150/mo",2150,1200.0,FOR_RENT,2121892674,4.0,1.0
"5758 S Emerald Ave #1, Chicago, IL 60621",https://www.zillow.com/homedetails/5758-S-Emerald-Ave-1-Chicago-IL-60621/2067643594_zpid/,FOR_RENT,60621,41.788994,-87.64414,"$2,200/mo",2200,nan,FOR_RENT,2067643594,3.0,2.0
"6719 S Sangamon St, Chicago, IL",https://www.zillow.com/b/6719-south-sangamon-street-3-chicago-il-9RzwHL/,FOR_RENT,60621,41.771816,-87.64788,,,nan,FOR_RENT,41.771816--87.64788,nan,nan
